,lon,lat,nltk_sentiment,count,total,%neg
463,103.760679309,1.41364174742,Negative,1,11,9.090909090909092
464,103.760679309,1.41364174742,Neutral,6,11,54.54545454545454
465,103.760679309,1.41364174742,Positive,4,11,36.36363636363637
466,103.760679309,1.42364174742,Negative,78,1010,7.7227722772277225
467,103.760679309,1.42364174742,Neutral,260,1010,25.742574257425744
468,103.760679309,1.42364174742,Positive,672,1010,66.53465346534654
469,103.760679309,1.43364174742,Negative,6,51,11.76470588235294
470,103.760679309,1.43364174742,Neutral,26,51,50.98039215686274
471,103.760679309,1.43364174742,Positive,19,51,37.254901960784316
472,103.760679309,1.45364174742,Negative,49,657,7.4581430745814306
473,103.760679309,1.45364174742,Neutral,408,657,62.10045662100456
474,103.760679309,1.45364174742,Positive,200,657,30.441400304414003
475,103.770679309,1.21364174742,Neutral,3,5,60.0
476,103.770679309,1.21364174742,Positive,2,5,40.0
477,103.770679309,1.22364174742,Neutral,1,1,100.0
478,103.770679309,1.23364174742,Neutral,1,1,100.0
479,103.770679309,1.24364174742,Negative,1,1,100.0
480,103.770679309,1.27364174742,Negative,1,4,25.0
481,103.770679309,1.27364174742,Neutral,1,4,25.0
482,103.770679309,1.27364174742,Positive,2,4,50.0
483,103.770679309,1.28364174742,Negative,1,8,12.5
484,103.770679309,1.28364174742,Neutral,4,8,50.0
485,103.770679309,1.28364174742,Positive,3,8,37.5
486,103.770679309,1.29364174742,Negative,30,393,7.633587786259542
487,103.770679309,1.29364174742,Neutral,179,393,45.5470737913486
488,103.770679309,1.29364174742,Positive,184,393,46.81933842239186
489,103.770679309,1.30364174742,Negative,48,537,8.938547486033519
490,103.770679309,1.30364174742,Neutral,189,537,35.19553072625698
491,103.770679309,1.30364174742,Positive,300,537,55.865921787709496
492,103.770679309,1.31364174742,Negative,22,266,8.270676691729323
493,103.770679309,1.31364174742,Neutral,165,266,62.03007518796993
494,103.770679309,1.31364174742,Positive,79,266,29.69924812030075
495,103.770679309,1.32364174742,Negative,27,368,7.336956521739131
496,103.770679309,1.32364174742,Neutral,231,368,62.77173913043478
497,103.770679309,1.32364174742,Positive,110,368,29.891304347826086
498,103.770679309,1.33364174742,Negative,21,207,10.144927536231885
499,103.770679309,1.33364174742,Neutral,69,207,33.33333333333333
500,103.770679309,1.33364174742,Positive,117,207,56.52173913043478
501,103.770679309,1.34364174742,Negative,35,453,7.72626931567329
502,103.770679309,1.34364174742,Neutral,253,453,55.84988962472406
503,103.770679309,1.34364174742,Positive,165,453,36.423841059602644
504,103.770679309,1.35364174742,Negative,25,240,10.416666666666668
505,103.770679309,1.35364174742,Neutral,148,240,61.66666666666667
506,103.770679309,1.35364174742,Positive,67,240,27.916666666666668
507,103.770679309,1.36364174742,Negative,100,338,29.585798816568047
508,103.770679309,1.36364174742,Neutral,110,338,32.544378698224854
509,103.770679309,1.36364174742,Positive,128,338,37.8698224852071
510,103.770679309,1.37364174742,Negative,24,250,9.6
511,103.770679309,1.37364174742,Neutral,144,250,57.599999999999994
512,103.770679309,1.37364174742,Positive,82,250,32.800000000000004
513,103.770679309,1.38364174742,Negative,50,594,8.417508417508419
514,103.770679309,1.38364174742,Neutral,379,594,63.804713804713806
515,103.770679309,1.38364174742,Positive,165,594,27.77777777777778
516,103.770679309,1.39364174742,Negative,20,131,15.267175572519085
517,103.770679309,1.39364174742,Neutral,52,131,39.69465648854962
518,103.770679309,1.39364174742,Positive,59,131,45.038167938931295
519,103.770679309,1.40364174742,Negative,1,3,33.33333333333333
520,103.770679309,1.40364174742,Neutral,1,3,33.33333333333333
521,103.770679309,1.40364174742,Positive,1,3,33.33333333333333
522,103.770679309,1.41364174742,Negative,2,14,14.285714285714285
523,103.770679309,1.41364174742,Neutral,3,14,21.428571428571427
524,103.770679309,1.41364174742,Positive,9,14,64.28571428571429
525,103.770679309,1.42364174742,Negative,21,231,9.090909090909092
526,103.770679309,1.42364174742,Neutral,79,231,34.1991341991342
527,103.770679309,1.42364174742,Positive,131,231,56.709956709956714
528,103.770679309,1.43364174742,Negative,19,185,10.27027027027027
529,103.770679309,1.43364174742,Neutral,110,185,59.45945945945946
530,103.770679309,1.43364174742,Positive,56,185,30.270270270270274
531,103.770679309,1.44364174742,Negative,60,720,8.333333333333332
532,103.770679309,1.44364174742,Neutral,356,720,49.44444444444444
533,103.770679309,1.44364174742,Positive,304,720,42.22222222222222
534,103.770679309,1.45364174742,Negative,10,96,10.416666666666668
535,103.770679309,1.45364174742,Neutral,59,96,61.458333333333336
536,103.770679309,1.45364174742,Positive,27,96,28.125
537,103.780679309,1.22364174742,Neutral,4,5,80.0
538,103.780679309,1.22364174742,Positive,1,5,20.0
539,103.780679309,1.28364174742,Negative,45,253,17.786561264822133
540,103.780679309,1.28364174742,Neutral,108,253,42.68774703557312
541,103.780679309,1.28364174742,Positive,100,253,39.52569169960474
542,103.780679309,1.29364174742,Negative,97,823,11.7861482381531
543,103.780679309,1.29364174742,Neutral,368,823,44.714459295261236
544,103.780679309,1.29364174742,Positive,358,823,43.49939246658566
545,103.780679309,1.30364174742,Negative,106,2056,5.155642023346303
546,103.780679309,1.30364174742,Neutral,1236,2056,60.11673151750973
547,103.780679309,1.30364174742,Positive,714,2056,34.72762645914397
548,103.780679309,1.31364174742,Negative,42,442,9.502262443438914
549,103.780679309,1.31364174742,Neutral,226,442,51.13122171945701
550,103.780679309,1.31364174742,Positive,174,442,39.366515837104075
551,103.780679309,1.32364174742,Negative,7,100,7.000000000000001
552,103.780679309,1.32364174742,Neutral,52,100,52.0
553,103.780679309,1.32364174742,Positive,41,100,41.0
554,103.780679309,1.33364174742,Negative,67,908,7.3788546255506615
555,103.780679309,1.33364174742,Neutral,410,908,45.15418502202643
556,103.780679309,1.33364174742,Positive,431,908,47.46696035242291
557,103.780679309,1.34364174742,Negative,32,611,5.237315875613748
558,103.780679309,1.34364174742,Neutral,191,611,31.260229132569556
559,103.780679309,1.34364174742,Positive,388,611,63.50245499181669
560,103.780679309,1.35364174742,Negative,11,123,8.94308943089431
561,103.780679309,1.35364174742,Neutral,63,123,51.21951219512195
562,103.780679309,1.35364174742,Positive,49,123,39.83739837398374
563,103.780679309,1.36364174742,Negative,1,40,2.5
564,103.780679309,1.36364174742,Neutral,19,40,47.5
565,103.780679309,1.36364174742,Positive,20,40,50.0
566,103.780679309,1.37364174742,Negative,40,338,11.834319526627219
567,103.780679309,1.37364174742,Neutral,194,338,57.396449704142015
568,103.780679309,1.37364174742,Positive,104,338,30.76923076923077
569,103.780679309,1.41364174742,Negative,1,14,7.142857142857142
570,103.780679309,1.41364174742,Neutral,8,14,57.14285714285714
571,103.780679309,1.41364174742,Positive,5,14,35.714285714285715
572,103.780679309,1.42364174742,Negative,4,80,5.0
573,103.780679309,1.42364174742,Neutral,66,80,82.5
574,103.780679309,1.42364174742,Positive,10,80,12.5
575,103.780679309,1.43364174742,Negative,67,637,10.518053375196232
576,103.780679309,1.43364174742,Neutral,402,637,63.108320251177396
577,103.780679309,1.43364174742,Positive,168,637,26.373626373626376
578,103.780679309,1.44364174742,Negative,337,2502,13.469224620303757
579,103.780679309,1.44364174742,Neutral,1115,2502,44.56434852118306
580,103.780679309,1.44364174742,Positive,1050,2502,41.96642685851319
581,103.780679309,1.45364174742,Negative,21,172,12.209302325581394
582,103.780679309,1.45364174742,Neutral,88,172,51.162790697674424
583,103.780679309,1.45364174742,Positive,63,172,36.627906976744185
584,103.780679309,1.46364174742,Negative,2,63,3.1746031746031744
585,103.780679309,1.46364174742,Neutral,41,63,65.07936507936508
586,103.780679309,1.46364174742,Positive,20,63,31.746031746031743
587,103.790679309,1.21364174742,Positive,2,2,100.0
588,103.790679309,1.26364174742,Negative,1,8,12.5
589,103.790679309,1.26364174742,Neutral,1,8,12.5
590,103.790679309,1.26364174742,Positive,6,8,75.0
591,103.790679309,1.27364174742,Negative,8,145,5.517241379310345
592,103.790679309,1.27364174742,Neutral,76,145,52.41379310344828
593,103.790679309,1.27364174742,Positive,61,145,42.06896551724138
594,103.790679309,1.28364174742,Negative,32,309,10.355987055016183
595,103.790679309,1.28364174742,Neutral,177,309,57.28155339805825
596,103.790679309,1.28364174742,Positive,100,309,32.362459546925564
597,103.790679309,1.29364174742,Negative,52,708,7.344632768361582
598,103.790679309,1.29364174742,Neutral,302,708,42.65536723163842
599,103.790679309,1.29364174742,Positive,354,708,50.0
600,103.790679309,1.30364174742,Negative,241,4419,5.453722561665535
601,103.790679309,1.30364174742,Neutral,2179,4419,49.30979859696764
602,103.790679309,1.30364174742,Positive,1999,4419,45.236478841366825
603,103.790679309,1.31364174742,Negative,63,1184,5.320945945945946
604,103.790679309,1.31364174742,Neutral,736,1184,62.16216216216216
605,103.790679309,1.31364174742,Positive,385,1184,32.516891891891895
606,103.790679309,1.32364174742,Negative,1,51,1.9607843137254901
607,103.790679309,1.32364174742,Neutral,35,51,68.62745098039215
608,103.790679309,1.32364174742,Positive,15,51,29.411764705882355
609,103.790679309,1.33364174742,Negative,48,489,9.815950920245399
610,103.790679309,1.33364174742,Neutral,227,489,46.421267893660534
611,103.790679309,1.33364174742,Positive,214,489,43.76278118609407
612,103.790679309,1.34364174742,Negative,13,166,7.83132530120482
613,103.790679309,1.34364174742,Neutral,55,166,33.13253012048193
614,103.790679309,1.34364174742,Positive,98,166,59.036144578313255
615,103.790679309,1.35364174742,Negative,1,16,6.25
616,103.790679309,1.35364174742,Neutral,11,16,68.75
617,103.790679309,1.35364174742,Positive,4,16,25.0
618,103.790679309,1.41364174742,Negative,2,10,20.0
619,103.790679309,1.41364174742,Neutral,6,10,60.0
620,103.790679309,1.41364174742,Positive,2,10,20.0
621,103.790679309,1.42364174742,Negative,12,90,13.333333333333334
622,103.790679309,1.42364174742,Neutral,40,90,44.44444444444444
623,103.790679309,1.42364174742,Positive,38,90,42.22222222222222
624,103.790679309,1.43364174742,Negative,86,866,9.930715935334874
625,103.790679309,1.43364174742,Neutral,480,866,55.42725173210161
626,103.790679309,1.43364174742,Positive,300,866,34.64203233256351
627,103.790679309,1.44364174742,Negative,67,707,9.476661951909476
628,103.790679309,1.44364174742,Neutral,385,707,54.45544554455446
629,103.790679309,1.44364174742,Positive,255,707,36.06789250353607
630,103.790679309,1.45364174742,Negative,11,121,9.090909090909092
631,103.790679309,1.45364174742,Neutral,47,121,38.84297520661157
632,103.790679309,1.45364174742,Positive,63,121,52.066115702479344
633,103.790679309,1.46364174742,Neutral,2,3,66.66666666666666
634,103.790679309,1.46364174742,Positive,1,3,33.33333333333333
635,103.800679309,1.20364174742,Negative,1,3,33.33333333333333
636,103.800679309,1.20364174742,Neutral,1,3,33.33333333333333
637,103.800679309,1.20364174742,Positive,1,3,33.33333333333333
638,103.800679309,1.25364174742,Positive,1,1,100.0
639,103.800679309,1.26364174742,Negative,20,256,7.8125
640,103.800679309,1.26364174742,Neutral,111,256,43.359375
641,103.800679309,1.26364174742,Positive,125,256,48.828125
642,103.800679309,1.27364174742,Negative,81,987,8.206686930091186
643,103.800679309,1.27364174742,Neutral,418,987,42.35055724417426
644,103.800679309,1.27364174742,Positive,488,987,49.442755825734544
645,103.800679309,1.28364174742,Negative,59,746,7.908847184986595
646,103.800679309,1.28364174742,Neutral,315,746,42.22520107238606
647,103.800679309,1.28364174742,Positive,372,746,49.865951742627345
648,103.800679309,1.29364174742,Negative,77,740,10.405405405405405
649,103.800679309,1.29364174742,Neutral,374,740,50.54054054054053
650,103.800679309,1.29364174742,Positive,289,740,39.054054054054056
651,103.800679309,1.30364174742,Negative,131,1223,10.7113654946852
652,103.800679309,1.30364174742,Neutral,470,1223,38.43008994276369
653,103.800679309,1.30364174742,Positive,622,1223,50.8585445625511
654,103.800679309,1.31364174742,Negative,36,340,10.588235294117647
655,103.800679309,1.31364174742,Neutral,165,340,48.529411764705884
656,103.800679309,1.31364174742,Positive,139,340,40.88235294117647
657,103.800679309,1.32364174742,Negative,2,49,4.081632653061225
658,103.800679309,1.32364174742,Neutral,29,49,59.183673469387756
659,103.800679309,1.32364174742,Positive,18,49,36.734693877551024
660,103.800679309,1.33364174742,Negative,32,223,14.349775784753364
661,103.800679309,1.33364174742,Neutral,99,223,44.39461883408072
662,103.800679309,1.33364174742,Positive,92,223,41.25560538116592
663,103.800679309,1.34364174742,Negative,2,44,4.545454545454546
664,103.800679309,1.34364174742,Neutral,20,44,45.45454545454545
665,103.800679309,1.34364174742,Positive,22,44,50.0
666,103.800679309,1.35364174742,Neutral,2,3,66.66666666666666
667,103.800679309,1.35364174742,Positive,1,3,33.33333333333333
668,103.800679309,1.36364174742,Neutral,7,14,50.0
669,103.800679309,1.36364174742,Positive,7,14,50.0
670,103.800679309,1.37364174742,Neutral,1,1,100.0
671,103.800679309,1.40364174742,Negative,3,14,21.428571428571427
672,103.800679309,1.40364174742,Neutral,6,14,42.857142857142854
673,103.800679309,1.40364174742,Positive,5,14,35.714285714285715
674,103.800679309,1.41364174742,Positive,1,1,100.0
675,103.800679309,1.42364174742,Negative,2,44,4.545454545454546
676,103.800679309,1.42364174742,Neutral,26,44,59.09090909090909
677,103.800679309,1.42364174742,Positive,16,44,36.36363636363637
678,103.800679309,1.43364174742,Negative,37,387,9.560723514211885
679,103.800679309,1.43364174742,Neutral,161,387,41.60206718346253
680,103.800679309,1.43364174742,Positive,189,387,48.837209302325576
681,103.800679309,1.44364174742,Negative,23,600,3.833333333333333
682,103.800679309,1.44364174742,Neutral,391,600,65.16666666666666
683,103.800679309,1.44364174742,Positive,186,600,31.0
684,103.800679309,1.45364174742,Negative,64,526,12.167300380228136
685,103.800679309,1.45364174742,Neutral,126,526,23.954372623574145
686,103.800679309,1.45364174742,Positive,336,526,63.87832699619772
687,103.800679309,1.46364174742,Neutral,5,11,45.45454545454545
688,103.800679309,1.46364174742,Positive,6,11,54.54545454545454
689,103.810679309,1.24364174742,Neutral,1,2,50.0
690,103.810679309,1.24364174742,Positive,1,2,50.0
691,103.810679309,1.25364174742,Negative,65,772,8.419689119170984
692,103.810679309,1.25364174742,Neutral,334,772,43.26424870466321
693,103.810679309,1.25364174742,Positive,373,772,48.3160621761658
694,103.810679309,1.26364174742,Negative,18,293,6.143344709897611
695,103.810679309,1.26364174742,Neutral,136,293,46.41638225255973
696,103.810679309,1.26364174742,Positive,139,293,47.44027303754266
697,103.810679309,1.27364174742,Negative,50,554,9.025270758122744
698,103.810679309,1.27364174742,Neutral,313,554,56.49819494584838
699,103.810679309,1.27364174742,Positive,191,554,34.47653429602888
700,103.810679309,1.28364174742,Negative,73,761,9.592641261498029
701,103.810679309,1.28364174742,Neutral,397,761,52.16819973718791
702,103.810679309,1.28364174742,Positive,291,761,38.23915900131406
703,103.810679309,1.29364174742,Negative,53,562,9.430604982206406
704,103.810679309,1.29364174742,Neutral,340,562,60.4982206405694
705,103.810679309,1.29364174742,Positive,169,562,30.071174377224196
706,103.810679309,1.30364174742,Negative,92,1024,8.984375
707,103.810679309,1.30364174742,Neutral,448,1024,43.75
708,103.810679309,1.30364174742,Positive,484,1024,47.265625
709,103.810679309,1.31364174742,Negative,33,427,7.728337236533958
710,103.810679309,1.31364174742,Neutral,195,427,45.66744730679157
711,103.810679309,1.31364174742,Positive,199,427,46.604215456674474
712,103.810679309,1.32364174742,Negative,32,408,7.8431372549019605
713,103.810679309,1.32364174742,Neutral,215,408,52.69607843137255
714,103.810679309,1.32364174742,Positive,161,408,39.46078431372549
715,103.810679309,1.33364174742,Negative,5,98,5.1020408163265305
716,103.810679309,1.33364174742,Neutral,50,98,51.02040816326531
717,103.810679309,1.33364174742,Positive,43,98,43.87755102040816
718,103.810679309,1.34364174742,Negative,1,26,3.8461538461538463
719,103.810679309,1.34364174742,Neutral,12,26,46.15384615384615
720,103.810679309,1.34364174742,Positive,13,26,50.0
721,103.810679309,1.35364174742,Negative,5,32,15.625
722,103.810679309,1.35364174742,Neutral,16,32,50.0
723,103.810679309,1.35364174742,Positive,11,32,34.375
724,103.810679309,1.36364174742,Negative,3,47,6.382978723404255
725,103.810679309,1.36364174742,Neutral,22,47,46.808510638297875
726,103.810679309,1.36364174742,Positive,22,47,46.808510638297875
727,103.810679309,1.37364174742,Negative,6,65,9.230769230769232
728,103.810679309,1.37364174742,Neutral,32,65,49.23076923076923
729,103.810679309,1.37364174742,Positive,27,65,41.53846153846154
730,103.810679309,1.38364174742,Positive,1,1,100.0
731,103.810679309,1.40364174742,Negative,10,131,7.633587786259542
732,103.810679309,1.40364174742,Neutral,75,131,57.25190839694656
733,103.810679309,1.40364174742,Positive,46,131,35.11450381679389
734,103.810679309,1.41364174742,Negative,4,27,14.814814814814813
735,103.810679309,1.41364174742,Neutral,13,27,48.148148148148145
736,103.810679309,1.41364174742,Positive,10,27,37.03703703703704
737,103.810679309,1.43364174742,Negative,1,20,5.0
738,103.810679309,1.43364174742,Neutral,15,20,75.0
739,103.810679309,1.43364174742,Positive,4,20,20.0
740,103.810679309,1.44364174742,Negative,13,197,6.598984771573605
741,103.810679309,1.44364174742,Neutral,101,197,51.26903553299492
742,103.810679309,1.44364174742,Positive,83,197,42.13197969543147
743,103.810679309,1.45364174742,Negative,4,66,6.0606060606060606
744,103.810679309,1.45364174742,Neutral,46,66,69.6969696969697
745,103.810679309,1.45364174742,Positive,16,66,24.242424242424242
746,103.810679309,1.46364174742,Negative,7,80,8.75
747,103.810679309,1.46364174742,Neutral,21,80,26.25
748,103.810679309,1.46364174742,Positive,52,80,65.0
749,103.810679309,1.47364174742,Neutral,3,5,60.0
750,103.810679309,1.47364174742,Positive,2,5,40.0
751,103.820679309,1.24364174742,Negative,12,114,10.526315789473683
752,103.820679309,1.24364174742,Neutral,47,114,41.228070175438596
753,103.820679309,1.24364174742,Positive,55,114,48.24561403508772
754,103.820679309,1.25364174742,Negative,575,5951,9.662241640060493
755,103.820679309,1.25364174742,Neutral,2661,5951,44.71517392034952
756,103.820679309,1.25364174742,Positive,2715,5951,45.622584439589986
757,103.820679309,1.26364174742,Negative,201,2181,9.21595598349381
758,103.820679309,1.26364174742,Neutral,1061,2181,48.64740944520862
759,103.820679309,1.26364174742,Positive,919,2181,42.13663457129757
760,103.820679309,1.27364174742,Negative,45,607,7.413509060955518
761,103.820679309,1.27364174742,Neutral,341,607,56.17792421746294
762,103.820679309,1.27364174742,Positive,221,607,36.40856672158155
763,103.820679309,1.30364174742,Negative,91,1302,6.989247311827956
764,103.820679309,1.30364174742,Neutral,500,1302,38.40245775729647
765,103.820679309,1.30364174742,Positive,711,1302,54.60829493087558
766,103.820679309,1.31364174742,Negative,73,1015,7.192118226600986
767,103.820679309,1.31364174742,Neutral,465,1015,45.812807881773395
768,103.820679309,1.31364174742,Positive,477,1015,46.995073891625616
769,103.820679309,1.32364174742,Negative,14,204,6.862745098039216
770,103.820679309,1.32364174742,Neutral,84,204,41.17647058823529
771,103.820679309,1.32364174742,Positive,106,204,51.9607843137255
772,103.820679309,1.33364174742,Negative,6,42,14.285714285714285
773,103.820679309,1.33364174742,Neutral,26,42,61.904761904761905
774,103.820679309,1.33364174742,Positive,10,42,23.809523809523807
775,103.820679309,1.34364174742,Neutral,8,11,72.72727272727273
776,103.820679309,1.34364174742,Positive,3,11,27.27272727272727
777,103.820679309,1.35364174742,Negative,28,522,5.363984674329502
778,103.820679309,1.35364174742,Neutral,151,522,28.9272030651341
779,103.820679309,1.35364174742,Positive,343,522,65.7088122605364
780,103.820679309,1.36364174742,Negative,987,7673,12.863286849993482
781,103.820679309,1.36364174742,Neutral,2339,7673,30.483513619184155
782,103.820679309,1.36364174742,Positive,4347,7673,56.65319953082236
783,103.820679309,1.37364174742,Negative,24,59,40.67796610169492
784,103.820679309,1.37364174742,Neutral,10,59,16.94915254237288
785,103.820679309,1.37364174742,Positive,25,59,42.3728813559322
786,103.820679309,1.38364174742,Negative,11,82,13.414634146341465
787,103.820679309,1.38364174742,Neutral,46,82,56.09756097560976
788,103.820679309,1.38364174742,Positive,25,82,30.48780487804878
789,103.820679309,1.39364174742,Negative,1,58,1.7241379310344827
790,103.820679309,1.39364174742,Neutral,42,58,72.41379310344827
791,103.820679309,1.39364174742,Positive,15,58,25.862068965517242
792,103.820679309,1.40364174742,Negative,9,123,7.317073170731707
793,103.820679309,1.40364174742,Neutral,83,123,67.47967479674797
794,103.820679309,1.40364174742,Positive,31,123,25.203252032520325
795,103.820679309,1.41364174742,Neutral,4,12,33.33333333333333
796,103.820679309,1.41364174742,Positive,8,12,66.66666666666666
797,103.820679309,1.42364174742,Negative,3,23,13.043478260869565
798,103.820679309,1.42364174742,Neutral,13,23,56.52173913043478
799,103.820679309,1.42364174742,Positive,7,23,30.434782608695656
800,103.820679309,1.43364174742,Negative,6,44,13.636363636363635
801,103.820679309,1.43364174742,Neutral,26,44,59.09090909090909
802,103.820679309,1.43364174742,Positive,12,44,27.27272727272727
803,103.820679309,1.44364174742,Negative,45,461,9.761388286334057
804,103.820679309,1.44364174742,Neutral,211,461,45.770065075921906
805,103.820679309,1.44364174742,Positive,205,461,44.46854663774403
806,103.820679309,1.45364174742,Negative,54,625,8.64
807,103.820679309,1.45364174742,Neutral,281,625,44.96
808,103.820679309,1.45364174742,Positive,290,625,46.400000000000006
809,103.820679309,1.46364174742,Negative,8,58,13.793103448275861
810,103.820679309,1.46364174742,Neutral,25,58,43.103448275862064
811,103.820679309,1.46364174742,Positive,25,58,43.103448275862064
812,103.820679309,1.47364174742,Negative,1,13,7.6923076923076925
813,103.820679309,1.47364174742,Neutral,5,13,38.46153846153847
814,103.820679309,1.47364174742,Positive,7,13,53.84615384615385
815,103.830679309,1.21364174742,Negative,1,10,10.0
816,103.830679309,1.21364174742,Neutral,4,10,40.0
817,103.830679309,1.21364174742,Positive,5,10,50.0
818,103.830679309,1.22364174742,Negative,1,8,12.5
819,103.830679309,1.22364174742,Neutral,4,8,50.0
820,103.830679309,1.22364174742,Positive,3,8,37.5
821,103.830679309,1.23364174742,Neutral,5,5,100.0
822,103.830679309,1.24364174742,Negative,48,699,6.866952789699571
823,103.830679309,1.24364174742,Neutral,296,699,42.34620886981402
824,103.830679309,1.24364174742,Positive,355,699,50.786838340486405
825,103.830679309,1.25364174742,Negative,36,341,10.557184750733137
826,103.830679309,1.25364174742,Neutral,126,341,36.950146627565985
827,103.830679309,1.25364174742,Positive,179,341,52.49266862170088
828,103.830679309,1.26364174742,Neutral,18,22,81.81818181818183
829,103.830679309,1.26364174742,Positive,4,22,18.181818181818183
830,103.830679309,1.27364174742,Negative,43,374,11.497326203208557
831,103.830679309,1.27364174742,Neutral,234,374,62.56684491978609
832,103.830679309,1.27364174742,Positive,97,374,25.935828877005346
833,103.830679309,1.28364174742,Negative,224,2030,11.03448275862069
834,103.830679309,1.28364174742,Neutral,959,2030,47.241379310344826
835,103.830679309,1.28364174742,Positive,847,2030,41.724137931034484
836,103.830679309,1.30364174742,Negative,532,7077,7.51730959446093
837,103.830679309,1.30364174742,Neutral,2978,7077,42.079977391550095
838,103.830679309,1.30364174742,Positive,3567,7077,50.40271301398897
839,103.830679309,1.31364174742,Negative,58,1079,5.375347544022243
840,103.830679309,1.31364174742,Neutral,448,1079,41.519925857275254
841,103.830679309,1.31364174742,Positive,573,1079,53.1047265987025
842,103.830679309,1.32364174742,Negative,8,96,8.333333333333332
843,103.830679309,1.32364174742,Neutral,54,96,56.25
844,103.830679309,1.32364174742,Positive,34,96,35.41666666666667
845,103.830679309,1.33364174742,Negative,1,44,2.272727272727273
846,103.830679309,1.33364174742,Neutral,16,44,36.36363636363637
847,103.830679309,1.33364174742,Positive,27,44,61.36363636363637
848,103.830679309,1.34364174742,Negative,46,501,9.181636726546905
849,103.830679309,1.34364174742,Neutral,253,501,50.49900199600798
850,103.830679309,1.34364174742,Positive,202,501,40.31936127744511
851,103.830679309,1.35364174742,Negative,43,521,8.253358925143955
852,103.830679309,1.35364174742,Neutral,268,521,51.439539347408825
853,103.830679309,1.35364174742,Positive,210,521,40.30710172744721
854,103.830679309,1.36364174742,Negative,24,207,11.594202898550725
855,103.830679309,1.36364174742,Neutral,109,207,52.65700483091788
856,103.830679309,1.36364174742,Positive,74,207,35.748792270531396
857,103.830679309,1.37364174742,Negative,196,612,32.02614379084967
858,103.830679309,1.37364174742,Neutral,336,612,54.90196078431373
859,103.830679309,1.37364174742,Positive,80,612,13.071895424836603
860,103.830679309,1.38364174742,Negative,20,200,10.0
861,103.830679309,1.38364174742,Neutral,136,200,68.0
862,103.830679309,1.38364174742,Positive,44,200,22.0
863,103.830679309,1.39364174742,Negative,1,25,4.0
864,103.830679309,1.39364174742,Neutral,19,25,76.0
865,103.830679309,1.39364174742,Positive,5,25,20.0
866,103.830679309,1.40364174742,Negative,16,42,38.095238095238095
867,103.830679309,1.40364174742,Neutral,7,42,16.666666666666664
868,103.830679309,1.40364174742,Positive,19,42,45.23809523809524
869,103.830679309,1.41364174742,Negative,81,606,13.366336633663368
870,103.830679309,1.41364174742,Neutral,326,606,53.79537953795379
871,103.830679309,1.41364174742,Positive,199,606,32.838283828382835
872,103.830679309,1.42364174742,Negative,37,339,10.914454277286136
873,103.830679309,1.42364174742,Neutral,171,339,50.442477876106196
874,103.830679309,1.42364174742,Positive,131,339,38.64306784660767
875,103.830679309,1.43364174742,Negative,97,1040,9.326923076923077
876,103.830679309,1.43364174742,Neutral,537,1040,51.63461538461539
877,103.830679309,1.43364174742,Positive,406,1040,39.03846153846154
878,103.830679309,1.44364174742,Negative,35,299,11.705685618729097
879,103.830679309,1.44364174742,Neutral,199,299,66.5551839464883
880,103.830679309,1.44364174742,Positive,65,299,21.73913043478261
881,103.830679309,1.45364174742,Negative,10,116,8.620689655172415
882,103.830679309,1.45364174742,Neutral,63,116,54.310344827586206
883,103.830679309,1.45364174742,Positive,43,116,37.06896551724138
884,103.830679309,1.46364174742,Negative,4,15,26.666666666666668
885,103.830679309,1.46364174742,Neutral,1,15,6.666666666666667
886,103.830679309,1.46364174742,Positive,10,15,66.66666666666666
887,103.840679309,1.22364174742,Positive,2,2,100.0
888,103.840679309,1.24364174742,Negative,38,579,6.563039723661486
889,103.840679309,1.24364174742,Neutral,278,579,48.01381692573403
890,103.840679309,1.24364174742,Positive,263,579,45.42314335060449
891,103.840679309,1.25364174742,Negative,14,107,13.084112149532709
892,103.840679309,1.25364174742,Neutral,52,107,48.598130841121495
893,103.840679309,1.25364174742,Positive,41,107,38.31775700934579
894,103.840679309,1.26364174742,Neutral,5,6,83.33333333333334
895,103.840679309,1.26364174742,Positive,1,6,16.666666666666664
896,103.840679309,1.27364174742,Negative,304,3107,9.784357901512713
897,103.840679309,1.27364174742,Neutral,1381,3107,44.44802059864821
898,103.840679309,1.27364174742,Positive,1422,3107,45.76762149983907
899,103.840679309,1.28364174742,Negative,730,7160,10.195530726256983
900,103.840679309,1.28364174742,Neutral,3438,7160,48.01675977653631
901,103.840679309,1.28364174742,Positive,2992,7160,41.787709497206706
902,103.840679309,1.30364174742,Negative,854,8484,10.066006600660065
903,103.840679309,1.30364174742,Neutral,3849,8484,45.36775106082037
904,103.840679309,1.30364174742,Positive,3781,8484,44.566242338519565
905,103.840679309,1.32364174742,Negative,137,1412,9.702549575070822
906,103.840679309,1.32364174742,Neutral,679,1412,48.08781869688386
907,103.840679309,1.32364174742,Positive,596,1412,42.20963172804532
908,103.840679309,1.33364174742,Negative,20,406,4.926108374384237
909,103.840679309,1.33364174742,Neutral,292,406,71.92118226600985
910,103.840679309,1.33364174742,Positive,94,406,23.15270935960591
911,103.840679309,1.34364174742,Negative,16,184,8.695652173913043
912,103.840679309,1.34364174742,Neutral,96,184,52.17391304347826
913,103.840679309,1.34364174742,Positive,72,184,39.130434782608695
914,103.840679309,1.35364174742,Negative,59,626,9.424920127795527
